etag,id.kind,id.videoId,kind,snippet.channelId,snippet.channelTitle,snippet.description,snippet.liveBroadcastContent,snippet.publishTime,snippet.publishedAt,snippet.thumbnails.default.height,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.high.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.medium.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.title,primary_key
BxI6B_r5pYibFNGEyoID90gmL5I,youtube#video,gFM51eUlneQ,youtube#searchResult,UC2WBNwilP9QgDL8sx7JsE3Q,ScottiePOG,Subscribe here: https://vod.strms.net/s/UC2WBNwilP9QgDL8sx7JsE3Q ➡️ Join the ScottiePOG Discord: ...,none,2022-10-25T02:59:46Z,2022-10-25T02:59:46Z,90,https://i.ytimg.com/vi/gFM51eUlneQ/default.jpg,120,360,https://i.ytimg.com/vi/gFM51eUlneQ/hqdefault.jpg,480,180,https://i.ytimg.com/vi/gFM51eUlneQ/mqdefault.jpg,320,🔴LIVE - They STOLE My Taylor Swift CD!,taylor swift
BxI6B_r5pYibFNGEyoID90gmL5I,youtube#video,gFM51eUlneQ,youtube#searchResult,UC2WBNwilP9QgDL8sx7JsE3Q,ScottiePOG,Subscribe here: https://vod.strms.net/s/UC2WBNwilP9QgDL8sx7JsE3Q ➡️ Join the ScottiePOG Discord: ...,none,2022-10-25T02:59:46Z,2022-10-25T02:59:46Z,90,https://i.ytimg.com/vi/gFM51eUlneQ/default.jpg,120,360,https://i.ytimg.com/vi/gFM51eUlneQ/hqdefault.jpg,480,180,https://i.ytimg.com/vi/gFM51eUlneQ/mqdefault.jpg,320,🔴LIVE - They STOLE My Taylor Swift CD!,taylor swift
pxgmQ3CychFPy4NkLSokJDA0ozw,youtube#video,tfW0PZpdyr4,youtube#searchResult,UCldQuUMYTUGrjvcU2vaPSFQ,Music Library,"Pop Hits 2022 - Taylor Swift, Ed Sheeran, Sam Smith, Maroon 5, Adele, Dua Lipa Pop Hits 2022 - Taylor Swift, Ed Sheeran, Sam ...",none,2022-10-25T01:39:06Z,2022-10-25T01:39:06Z,90,https://i.ytimg.com/vi/tfW0PZpdyr4/default.jpg,120,360,https://i.ytimg.com/vi/tfW0PZpdyr4/hqdefault.jpg,480,180,https://i.ytimg.com/vi/tfW0PZpdyr4/mqdefault.jpg,320,"Pop Hits 2022 - Taylor Swift, Ed Sheeran, Sam Smith, Maroon 5, Adele, Dua Lipa",taylor swift
KB5SA-GOAZZRZ1xPVdru-r06VqU,youtube#video,jorq1bZkkJ8,youtube#searchResult,UCqig2sEL8N0PCXTU9tdZ4tQ,John Burk- The All American Savage Show,WE'RE ON RUMBLE: https://rumble.com/c/JohnBurk JOIN MY MEME GROUP: https://t.me/johnburkmemes Check out our show ...,none,2022-10-24T18:14:55Z,2022-10-24T18:14:55Z,90,https://i.ytimg.com/vi/jorq1bZkkJ8/default.jpg,120,360,https://i.ytimg.com/vi/jorq1bZkkJ8/hqdefault.jpg,480,180,https://i.ytimg.com/vi/jorq1bZkkJ8/mqdefault.jpg,320,"Biden Trans interview, Taylor swift gets eaten by her own, and trans activists being criminals.",taylor swift
6YgY-koT-Rd7YIavqeZWFxPJowk,youtube#video,HS1vUWTTDDo,youtube#searchResult,UColBLS21y3-TIDVGpFzE3xA,Music Library,"Billboard top 100 This Week Adele, Maroon 5, Bilie Eilish, Taylor Swift, Sam Smith, Rihanna ▽ Follow Channel: ©Music Library ...",none,2022-10-24T17:20:26Z,2022-10-24T17:20:26Z,90,https://i.ytimg.com/vi/HS1vUWTTDDo/default.jpg,120,360,https://i.ytimg.com/vi/HS1vUWTTDDo/hqdefault.jpg,480,180,https://i.ytimg.com/vi/HS1vUWTTDDo/mqdefault.jpg,320,"Billboard top 100 This Week 🎵 Adele,  Maroon 5, Bilie Eilish, Taylor Swift, Sam Smith, Rihanna",taylor swift
knBPUgHU1dreyIxFksg-O-YI-ws,youtube#video,zZpJtdU0vb4,youtube#searchResult,UCsMsc57thWcmxOwuiFL2T9g,Highland Radio Ireland,Comment below Call 07491 25000 Text 0866025000 Email comments@highlandradio.com #highlandradio#voiceofdonegal.,none,2022-10-24T16:59:24Z,2022-10-24T16:59:24Z,90,https://i.ytimg.com/vi/zZpJtdU0vb4/default.jpg,120,360,https://i.ytimg.com/vi/zZpJtdU0vb4/hqdefault.jpg,480,180,https://i.ytimg.com/vi/zZpJtdU0vb4/mqdefault.jpg,320,Taylor Swift News,taylor swift
tbsqouv_kQYL7uyx4K4wO05RCo8,youtube#video,py2SiS-CRes,youtube#searchResult,UCEPdiNPCDhj3TXAa8-E_HjQ,Hunting Shadow,Anthony and Aiden's PS4 stream.,none,2022-10-24T06:53:39Z,2022-10-24T06:53:39Z,90,https://i.ytimg.com/vi/py2SiS-CRes/default.jpg,120,360,https://i.ytimg.com/vi/py2SiS-CRes/hqdefault.jpg,480,180,https://i.ytimg.com/vi/py2SiS-CRes/mqdefault.jpg,320,Taylor Swift Karma build,taylor swift
GFzoa0f9MrQ1Yo7J-5P1UKiW3dE,youtube#video,9rpXKsUnsFc,youtube#searchResult,UCYx0qoH2JJeAVNr-sF6f3-A,TOP US UK SONG,"Billboard top 100 This Week Adele, Maroon 5, Bilie Eilish, Taylor Swift, Sam Smith, Rihanna ♥ Help me reach 1000000 ...",none,2022-10-24T04:39:59Z,2022-10-24T04:39:59Z,90,https://i.ytimg.com/vi/9rpXKsUnsFc/default.jpg,120,360,https://i.ytimg.com/vi/9rpXKsUnsFc/hqdefault.jpg,480,180,https://i.ytimg.com/vi/9rpXKsUnsFc/mqdefault.jpg,320,"Billboard top 100 This Week 🎵 Adele, Maroon 5, Bilie Eilish, Taylor Swift, Sam Smith, Rihanna",taylor swift
wZVxVdg3IkSxaOvIpSvnfyQ7NWs,youtube#video,npPRR-ohfTs,youtube#searchResult,UCke6rWdoATscR7lE3s2R9oQ,The Kirk Minihane Show,A colleague apologizes for some bad old tweets (00:01:00). Al Michaels took some heat online for implying Taylor Swift is only ...,none,2022-10-24T01:38:08Z,2022-10-24T01:38:08Z,90,https://i.ytimg.com/vi/npPRR-ohfTs/default.jpg,120,360,https://i.ytimg.com/vi/npPRR-ohfTs/hqdefault.jpg,480,180,https://i.ytimg.com/vi/npPRR-ohfTs/mqdefault.jpg,320,Al Michaels Takes Heat for Taylor Swift Comments; Live from Roloff Farms? + more,taylor swift
7MRgsksYi3sS75u-eMZmU9vGLeg,youtube#video,APbA8oog5nU,youtube#searchResult,UC0ffAL5IGWDEMriToPXKQVg,Nina Schofield,Join my Patreon family: http://www.patreon.com/ninaschofield Come on over to my Wisio page where I can help YOU sing and ...,none,2022-10-23T16:51:27Z,2022-10-23T16:51:27Z,90,https://i.ytimg.com/vi/APbA8oog5nU/default.jpg,120,360,https://i.ytimg.com/vi/APbA8oog5nU/hqdefault.jpg,480,180,https://i.ytimg.com/vi/APbA8oog5nU/mqdefault.jpg,320,"Vocal Coach Reacts: Live Listen to Midnights by Taylor Swift! Lyrics, Production and Vocal Analysis",taylor swift
LplyokJDxcnaBnm4HPH5UjUY8BU,youtube#video,AiljkXjAMWg,youtube#searchResult,UColBLS21y3-TIDVGpFzE3xA,Music Library,"Billboard top 100 This Week Adele, Maroon 5, Bilie Eilish, Taylor Swift, Sam Smith, Rihanna ▽ Follow Channel: ©Music Library ...",none,2022-10-23T16:49:05Z,2022-10-23T16:49:05Z,90,https://i.ytimg.com/vi/AiljkXjAMWg/default.jpg,120,360,https://i.ytimg.com/vi/AiljkXjAMWg/hqdefault.jpg,480,180,https://i.ytimg.com/vi/AiljkXjAMWg/mqdefault.jpg,320,"Billboard top 100 This Week 🎵 Adele,  Maroon 5, Bilie Eilish, Taylor Swift, Sam Smith, Rihanna",taylor swift
IjIcBsrlECo4ynPCjjKVoJF032s,youtube#video,ly1dMFlmXh8,youtube#searchResult,UCldQuUMYTUGrjvcU2vaPSFQ,Music Library,"Pop Hits 2022 - Ed Sheeran, Maroon 5, Adele, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa, Sia Pop Hits 2022 - Ed ...",none,2022-10-23T02:05:06Z,2022-10-23T02:05:06Z,90,https://i.ytimg.com/vi/ly1dMFlmXh8/default.jpg,120,360,https://i.ytimg.com/vi/ly1dMFlmXh8/hqdefault.jpg,480,180,https://i.ytimg.com/vi/ly1dMFlmXh8/mqdefault.jpg,320,"Pop Hits 2022 - Ed Sheeran, Maroon 5, Adele, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa, Sia",taylor swift
EkPfxwGF9jKHmZC1vGEYCEeU-vU,youtube#video,xTSgt8_b4rA,youtube#searchResult,UCa9gXpwWhVTCzGuVMPO9NLQ,Alan Roberts Uncensored,Nomorbidity #TaylorSwift #BodyPositivity Nomorbidity® from Ambrosia Collective Here: https://bit.ly/3RxxFir Nomorbidity® from ...,none,2022-10-23T01:57:52Z,2022-10-23T01:57:52Z,90,https://i.ytimg.com/vi/xTSgt8_b4rA/default.jpg,120,360,https://i.ytimg.com/vi/xTSgt8_b4rA/hqdefault.jpg,480,180,https://i.ytimg.com/vi/xTSgt8_b4rA/mqdefault.jpg,320,Body Positive &quot;Activists&quot; Come For Taylor Swift,taylor swift
thxoYMsbh9bUt3W-8PvyWnHTwc4,youtube#video,5C4bMZApHas,youtube#searchResult,UC6Br-19-oEPdHUvV4WKCMKg,Gabriel Mahalem,TaylorSwift #AntiHero #Midnights #LavanderHaze #Maroon #AntiHero #YoureOnYourOwnKid #MidnightRain #Question ...,none,2022-10-22T20:14:29Z,2022-10-22T20:14:29Z,90,https://i.ytimg.com/vi/5C4bMZApHas/default.jpg,120,360,https://i.ytimg.com/vi/5C4bMZApHas/hqdefault.jpg,480,180,https://i.ytimg.com/vi/5C4bMZApHas/mqdefault.jpg,320,"OS RECORDES, CRITICA E EXPECTATIVAS DE MIDNIGHTS DA TAYLOR SWIFT!",taylor swift
4D7096l45_XsxO-AQ0xdDfK48XI,youtube#video,5ZcIZF4RaL8,youtube#searchResult,UCz02H6PdkrczP7guwZ7quqg,El Concilio Desastre,"Como buenos swifties, aquí os dejamos nuestro directo extra dedicado al último disco de Taylor Swift, Midnights. En cuanto a ...",none,2022-10-22T17:57:42Z,2022-10-22T17:57:42Z,90,https://i.ytimg.com/vi/5ZcIZF4RaL8/default.jpg,120,360,https://i.ytimg.com/vi/5ZcIZF4RaL8/hqdefault.jpg,480,180,https://i.ytimg.com/vi/5ZcIZF4RaL8/mqdefault.jpg,320,Swiftie special: Midnights - Pensamientos extendidos sobre el último disco de Taylor Swift,taylor swift
w3KbgQx16lkkeLVKiXOXUcrnmkA,youtube#video,0Gjf_BENEIU,youtube#searchResult,UCQD2IUfu2QtUMbpxK7kYD0g,The Daily Swole,Submit A Question For The Show - https://swolenormousx.com/aps TRAIN WITH ME: https://swolenormousx.com/memberships ...,none,2022-10-22T15:25:31Z,2022-10-22T15:25:31Z,90,https://i.ytimg.com/vi/0Gjf_BENEIU/default.jpg,120,360,https://i.ytimg.com/vi/0Gjf_BENEIU/hqdefault.jpg,480,180,https://i.ytimg.com/vi/0Gjf_BENEIU/mqdefault.jpg,320,🔴 Daily Swole #2360 - Taylor Swift VS Lizzo,taylor swift
9D_AvRLQDZWm2hNo5D0YfpWGEYI,youtube#video,E6ocoO4mC3I,youtube#searchResult,UCN5V0JO3jCMHvmMezj1ueyw,Alan Roberts,Nomorbidity #AlanRoberts #AmbrosiaCollective Nomorbidity® Ambrosia Collective: https://bit.ly/3U2WEfy Ember: ...,none,2022-10-22T13:57:41Z,2022-10-22T13:57:41Z,90,https://i.ytimg.com/vi/E6ocoO4mC3I/default.jpg,120,360,https://i.ytimg.com/vi/E6ocoO4mC3I/hqdefault.jpg,480,180,https://i.ytimg.com/vi/E6ocoO4mC3I/mqdefault.jpg,320,Body Positive &quot;Activists&quot; Come For Taylor Swift,taylor swift
Mau58gVm0-TQM6YwNAwZ4mMc3EQ,youtube#video,0fgQtjSIj7k,youtube#searchResult,UCDgGDS-GgewjgXUr1lCwx2Q,Kanye West LIVE,"Taylor Alison Swift is a singer-songwriter born on December 13, 1989, in West Reading, Pennsylvania. Her father, Scott Swift, is a ...",none,2022-10-22T12:55:00Z,2022-10-22T12:55:00Z,90,https://i.ytimg.com/vi/0fgQtjSIj7k/default.jpg,120,360,https://i.ytimg.com/vi/0fgQtjSIj7k/hqdefault.jpg,480,180,https://i.ytimg.com/vi/0fgQtjSIj7k/mqdefault.jpg,320,Taylor Swift: &#39;Midnights&#39; New Album 2023 Conference &amp; Discussion - LIVE Taylor Swift,taylor swift
cpYYnvW2-C9DvAejY_93Msohf-M,youtube#video,ANLTw-UigBQ,youtube#searchResult,UCTf-xQUyU6Mmda0sfotxfmA,TRENDING STREAM!,Please become a Patreon ▻ https://www.patreon.com/truthneversleeps or you can Donate/PayPal ...,none,2022-10-22T12:48:12Z,2022-10-22T12:48:12Z,90,https://i.ytimg.com/vi/ANLTw-UigBQ/default.jpg,120,360,https://i.ytimg.com/vi/ANLTw-UigBQ/hqdefault.jpg,480,180,https://i.ytimg.com/vi/ANLTw-UigBQ/mqdefault.jpg,320,Taylor Swift - Anti-Hero (Official Music Video) DECODED!  EXPLAINED!,taylor swift
